chave,ITEM,NUMPEDVEN,QTCOMP,STATUS,AUTORIZADO
22857960300630,7479540,1147866641,1,AUTORIZADO,Autorizado
22857860300630,7479540,1147872024,1,AUTORIZADO,Autorizado
22858060300630,7479540,1147887927,1,AUTORIZADO,Autorizado
22858160300630,7479540,1147876908,1,AUTORIZADO,Autorizado
22858360300630,5505135,1147867983,2,AUTORIZADO,Autorizado
22858760300630,6297008,1147932485,1,AUTORIZADO,Autorizado
22858760300630,7826382,1147932485,9,AUTORIZADO,Autorizado
71728912590640,6397784,1147892135,12,AUTORIZADO,Autorizado
92818620350505,6978761,1147944144,1,AUTORIZADO,Autorizado
92818720350505,6337513,1147951044,1,AUTORIZADO,Autorizado
92818820350505,7813986,1147949537,1,AUTORIZADO,Autorizado
92819320350505,7919824,1147944521,1,AUTORIZADO,Autorizado
92819420350505,6675752,1147944976,1,AUTORIZADO,Autorizado
92819520350505,6978761,1147947699,1,AUTORIZADO,Autorizado
22858960300630,6975296,1147939086,1,AUTORIZADO,Autorizado
22858860300630,7937538,1147921420,1,AUTORIZADO,Autorizado
22859160300630,7743498,1147941620,1,AUTORIZADO,Autorizado
22859360300630,7851346,1147907807,1,AUTORIZADO,Autorizado
22859260300630,7743603,1147928950,1,AUTORIZADO,Autorizado
22859460300630,5326648,1147927442,1,AUTORIZADO,Autorizado
22859760300630,7783371,1147944152,1,AUTORIZADO,Autorizado
22859860300630,5922185,1147910108,1,AUTORIZADO,Autorizado
71729012590640,7855009,1147954928,4,AUTORIZADO,Autorizado
22860060300630,7600654,1147944569,1,AUTORIZADO,Autorizado
22860160300630,7103322,1147932555,1,AUTORIZADO,Autorizado
22860360300630,7783371,1147910023,1,AUTORIZADO,Autorizado
22860260300630,5922185,1147928132,1,AUTORIZADO,Autorizado
22860560300630,7754715,1147921789,1,AUTORIZADO,Autorizado
22860460300630,7967740,1147924350,1,AUTORIZADO,Autorizado
22860760300630,7890383,1147914374,1,AUTORIZADO,Autorizado
22860660300630,7627231,1147907175,1,AUTORIZADO,Autorizado
22860960300630,6281526,1147898607,1,AUTORIZADO,Autorizado
22860860300630,7872181,1147918478,1,AUTORIZADO,Autorizado
22861160300630,6627423,1147915068,1,AUTORIZADO,Autorizado
22861060300630,7858659,1147916886,1,AUTORIZADO,Autorizado
22861360300630,7879562,1147910143,1,AUTORIZADO,Autorizado
22861260300630,5254170,1147918891,1,AUTORIZADO,Autorizado
22861560300630,7845369,1147906116,1,AUTORIZADO,Autorizado
22861460300630,744416,1147910119,1,AUTORIZADO,Autorizado
22861760300630,7497506,1147897454,1,AUTORIZADO,Autorizado
22861660300630,7602085,1147940983,1,AUTORIZADO,Autorizado
22861860300630,7588501,1147837973,2,AUTORIZADO,Autorizado
22862160300630,6607760,1147941636,1,AUTORIZADO,Autorizado
22861960300630,7940217,1147911306,1,AUTORIZADO,Autorizado
22862460300630,7383564,1147923003,1,AUTORIZADO,Autorizado
22862360300630,7879395,1147907278,1,AUTORIZADO,Autorizado
22862260300630,7743498,1147937332,1,AUTORIZADO,Autorizado
22862660300630,7600456,1147944150,1,AUTORIZADO,Autorizado
22862560300630,7588464,1147902808,1,AUTORIZADO,Autorizado
22862860300630,7783371,1147908563,1,AUTORIZADO,Autorizado
22862760300630,7783371,1147942642,1,AUTORIZADO,Autorizado
22863060300630,7462863,1147915648,1,AUTORIZADO,Autorizado
22862960300630,7833717,1147939118,1,AUTORIZADO,Autorizado
22863160300630,7956744,1147916328,1,AUTORIZADO,Autorizado
22863260300630,7783371,1147933807,1,AUTORIZADO,Autorizado
22863360300630,7956805,1147906145,1,AUTORIZADO,Autorizado
22863460300630,7950599,1147923654,1,AUTORIZADO,Autorizado
22863560300630,7383564,1147916918,1,AUTORIZADO,Autorizado
22863860300630,7900211,1147902877,1,AUTORIZADO,Autorizado
22863760300630,7892745,1147937343,1,AUTORIZADO,Autorizado
22863660300630,7937484,1147909463,1,AUTORIZADO,Autorizado
22864060300630,7900211,1147908954,1,AUTORIZADO,Autorizado
22863960300630,7783371,1147915651,1,AUTORIZADO,Autorizado
22864160300630,5901159,1147925483,1,AUTORIZADO,Autorizado
22864260300630,7835902,1147942643,1,AUTORIZADO,Autorizado
22864360300630,7854200,1147903468,1,AUTORIZADO,Autorizado
22864460300630,7872136,1147935609,1,AUTORIZADO,Autorizado
22864860300630,7783371,1147902845,1,AUTORIZADO,Autorizado
22864660300630,7829307,1147907237,1,AUTORIZADO,Autorizado
22864560300630,7588495,1147906743,1,AUTORIZADO,Autorizado
22864760300630,7105128,1147934465,1,AUTORIZADO,Autorizado
22864960300630,5910199,1147915588,1,AUTORIZADO,Autorizado
22865160300630,7754715,1147940388,1,AUTORIZADO,Autorizado
22865260300630,7341854,1147907267,1,AUTORIZADO,Autorizado
22865460300630,6253370,1147936467,1,AUTORIZADO,Autorizado
22865560300630,7972355,1147923092,1,AUTORIZADO,Autorizado
22865360300630,7940330,1147902960,1,AUTORIZADO,Autorizado
22865660300630,7743603,1147912407,1,AUTORIZADO,Autorizado
22865060300630,7653896,1147921421,1,AUTORIZADO,Autorizado
22865760300630,7940439,1147918933,1,AUTORIZADO,Autorizado
22865860300630,7912672,1147916343,1,AUTORIZADO,Autorizado
22865960300630,7461347,1147922530,1,AUTORIZADO,Autorizado
22866160300630,7847028,1147924967,1,AUTORIZADO,Autorizado
22866260300630,7783371,1147923681,1,AUTORIZADO,Autorizado
22866060300630,7783371,1147936567,1,AUTORIZADO,Autorizado
22866360300630,7783371,1147941650,1,AUTORIZADO,Autorizado
22866460300630,7103391,1147931347,1,AUTORIZADO,Autorizado
22866560300630,7879418,1147938629,1,AUTORIZADO,Autorizado
22866860300630,7779954,1147911966,1,AUTORIZADO,Autorizado
22866760300630,7565687,1147932984,1,AUTORIZADO,Autorizado
22867160300630,6975296,1147930602,1,AUTORIZADO,Autorizado
22867260300630,7689987,1147943507,1,AUTORIZADO,Autorizado
22867360300630,7379291,1147920944,1,AUTORIZADO,Autorizado
22867460300630,7600456,1147942227,1,AUTORIZADO,Autorizado
22867660300630,744409,1147907941,1,AUTORIZADO,Autorizado
22867560300630,2115160,1147918920,1,AUTORIZADO,Autorizado
22867760300630,7477775,1147915732,1,AUTORIZADO,Autorizado
22867760300630,6386801,1147915732,1,AUTORIZADO,Autorizado
92819920350505,7669453,1147950548,1,AUTORIZADO,Autorizado
92819820350505,7900211,1147951030,1,AUTORIZADO,Autorizado
1702451350505,7566486,1147955565,1,AUTORIZADO,Autorizado
92820020350505,6983918,1147950469,1,AUTORIZADO,Autorizado
22867960300630,3590096,1147887088,1,AUTORIZADO,Autorizado
22868060300630,3590096,1147899276,1,AUTORIZADO,Autorizado
92820320350505,6983918,1147958797,1,AUTORIZADO,Autorizado
39520941500748,7716102,1147911816,1,AUTORIZADO,Autorizado
39521141500748,7850882,1147920436,1,AUTORIZADO,Autorizado
39521041500748,7721250,1147901708,1,AUTORIZADO,Autorizado
39521241500748,7733710,1147883593,1,AUTORIZADO,Autorizado
39521341500748,7602016,1147911804,1,AUTORIZADO,Autorizado
39521541500748,7716102,1147918966,1,AUTORIZADO,Autorizado
39521441500748,7730092,1147878830,1,AUTORIZADO,Autorizado
39521741500748,7716102,1147911844,1,AUTORIZADO,Autorizado
39521641500748,7730092,1147898033,1,AUTORIZADO,Autorizado
71729712590640,7929960,1147956095,4,AUTORIZADO,Autorizado
22868160300630,7560378,1068107838,1,AUTORIZADO,Autorizado
22868160300630,6310998,1068107838,1,AUTORIZADO,Autorizado
22868160300630,6480905,1068107838,1,AUTORIZADO,Autorizado
92820420350505,7105272,1147945774,1,AUTORIZADO,Autorizado
92820620350505,8019318,1147947217,1,AUTORIZADO,Autorizado
71729912590640,7360374,1147962478,2,AUTORIZADO,Autorizado
22868260300630,6470470,1147941126,2,AUTORIZADO,Autorizado
22868360300630,7388941,1147837789,3,AUTORIZADO,Autorizado
22868460300630,7733796,1147903527,2,AUTORIZADO,Autorizado
22868560300630,6526184,1147832752,1,AUTORIZADO,Autorizado
22868560300630,6532888,1147832752,1,AUTORIZADO,Autorizado
22868660300630,7727337,1147851486,2,AUTORIZADO,Autorizado
22868660300630,6532888,1147851486,1,AUTORIZADO,Autorizado
92821220350505,6720599,1147948363,1,AUTORIZADO,Autorizado
92821120350505,7553073,1147944009,1,AUTORIZADO,Autorizado
92821020350505,8007360,1147945156,1,AUTORIZADO,Autorizado
92820920350505,6581176,1147943404,1,AUTORIZADO,Autorizado
92821320350505,7632037,1147950988,1,AUTORIZADO,Autorizado
92821420350505,7940248,1147955918,1,AUTORIZADO,Autorizado
975014750620,7853760,1147960568,1,AUTORIZADO,Autorizado
92821520350505,7642197,1147948950,1,AUTORIZADO,Autorizado
975014750620,7853760,1147960568,1,AUTORIZADO,Autorizado
22868860300630,7813115,1147913091,1,AUTORIZADO,Autorizado
975016750620,6720599,1147947265,1,AUTORIZADO,Autorizado
22868960300630,7778179,1147915709,1,AUTORIZADO,Autorizado
22869160300630,5992850,1147924285,1,AUTORIZADO,Autorizado
22869060300630,7672842,1147927507,1,AUTORIZADO,Autorizado
22869360300630,7913860,1147921885,1,AUTORIZADO,Autorizado
22869260300630,8000040,1147918494,1,AUTORIZADO,Autorizado
22869460300630,8028662,1147925536,1,AUTORIZADO,Autorizado
22869660300630,7723285,1147843423,1,AUTORIZADO,Autorizado
22869660300630,7606151,1147843423,2,AUTORIZADO,Autorizado
975017750620,8022578,1146524681,1,AUTORIZADO,Autorizado
975017750620,7455858,1146524681,1,AUTORIZADO,Autorizado
975017750620,7918261,1146524681,1,AUTORIZADO,Autorizado
975017750620,7837296,1146524681,1,AUTORIZADO,Autorizado
975017750620,5979875,1146524681,3,AUTORIZADO,Autorizado
975017750620,7478024,1146524681,1,AUTORIZADO,Autorizado
975017750620,8022899,1146524681,1,AUTORIZADO,Autorizado
975017750620,7897597,1146524681,1,AUTORIZADO,Autorizado
71730112590640,7967634,1147951029,1,AUTORIZADO,Autorizado
71730112590640,7967634,1147951029,1,AUTORIZADO,Autorizado
22869760300630,6532888,1147841731,1,AUTORIZADO,Autorizado
22869760300630,7897658,1147841731,1,AUTORIZADO,Autorizado
662165694950,7465208,1147907928,1,AUTORIZADO,Autorizado
662166694950,7855559,1147912484,1,AUTORIZADO,Autorizado
22869860300630,8015914,1147869380,1,AUTORIZADO,Autorizado
22869860300630,8016225,1147869380,1,AUTORIZADO,Autorizado
22870060300630,7652790,1147897374,1,AUTORIZADO,Autorizado
22869960300630,7016981,1147910092,1,AUTORIZADO,Autorizado
71730212590640,7969157,1147949378,1,AUTORIZADO,Autorizado
22870260300630,7845512,1147899217,1,AUTORIZADO,Autorizado
22870160300630,7732638,1147934971,1,AUTORIZADO,Autorizado
22870460300630,6652487,1147942291,1,AUTORIZADO,Autorizado
22870360300630,6546632,1147915625,1,AUTORIZADO,Autorizado
22870660300630,5080724,1147839733,1,AUTORIZADO,Autorizado
22870560300630,7944420,1147860517,1,AUTORIZADO,Autorizado
22870860300630,7601804,1147868039,1,AUTORIZADO,Autorizado
22870760300630,6652487,1147912517,1,AUTORIZADO,Autorizado
22871160300630,6526115,1147904988,1,AUTORIZADO,Autorizado
22871260300630,7894732,1147929699,1,AUTORIZADO,Autorizado
22871360300630,7910937,1147918541,1,AUTORIZADO,Autorizado
22870960300630,7910937,1147930108,1,AUTORIZADO,Autorizado
22871060300630,5080724,1147838728,1,AUTORIZADO,Autorizado
22871560300630,5080724,1147839096,1,AUTORIZADO,Autorizado
22871660300630,7672910,1147924286,1,AUTORIZADO,Autorizado
22871460300630,3260920,1147924780,1,AUTORIZADO,Autorizado
22871760300630,7016981,1147927976,1,AUTORIZADO,Autorizado
22871960300630,5080724,1147843438,1,AUTORIZADO,Autorizado
22872160300630,7614811,1147856422,1,AUTORIZADO,Autorizado
22872060300630,7910937,1147932379,1,AUTORIZADO,Autorizado
662168694950,7979392,1147527678,1,AUTORIZADO,Autorizado
71730512590640,8030818,1147956613,1,AUTORIZADO,Autorizado
71730512590640,8030818,1147956613,1,AUTORIZADO,Autorizado
975019750620,7868962,1147924976,1,AUTORIZADO,Autorizado
22872260300630,7585388,1147925858,1,AUTORIZADO,Autorizado
22872360300630,7888199,1147933065,1,AUTORIZADO,Autorizado
22872460300630,6297008,1147843474,1,AUTORIZADO,Autorizado
975025750620,7367571,1147944062,1,AUTORIZADO,Autorizado
975026750620,7851971,1147963845,1,AUTORIZADO,Autorizado
22872560300630,7585371,1147921429,1,AUTORIZADO,Autorizado
975027750620,5420995,1147969993,1,AUTORIZADO,Autorizado
975027750620,5420995,1147969993,1,AUTORIZADO,Autorizado
22872760300630,7802539,1147927437,1,AUTORIZADO,Autorizado
22872660300630,5862924,1147848115,1,AUTORIZADO,Autorizado
975028750620,7586040,1147928058,1,AUTORIZADO,Autorizado
975029750620,7594885,1147955841,1,AUTORIZADO,Autorizado
22872860300630,6297008,1147838730,1,AUTORIZADO,Autorizado
975031750620,7235115,1147950433,1,AUTORIZADO,Autorizado
975030750620,5420995,1147961905,1,AUTORIZADO,Autorizado
22872960300630,7853760,1147842567,1,AUTORIZADO,Autorizado
71731012590640,8030801,1147950039,1,AUTORIZADO,Autorizado
71731012590640,8030801,1147950039,1,AUTORIZADO,Autorizado
71732412590640,7784415,1147833804,1,AUTORIZADO,Autorizado
22873060300630,7871122,1147863501,2,AUTORIZADO,Autorizado
22873060300630,6564810,1147863501,1,AUTORIZADO,Autorizado
22873260300630,7826528,1147900980,5,AUTORIZADO,Autorizado
92823220350505,7875885,1147968313,1,AUTORIZADO,Autorizado
92823320350505,7601156,1147965111,1,AUTORIZADO,Autorizado
92823420350505,6014421,1147966002,1,AUTORIZADO,Autorizado
92823620350505,7683978,1147963146,1,AUTORIZADO,Autorizado
92823520350505,7940248,1147971000,1,AUTORIZADO,Autorizado
92823920350505,7968112,1147896261,1,AUTORIZADO,Autorizado
92823920350505,7967597,1147896261,1,AUTORIZADO,Autorizado
92823820350505,6711597,1147966839,1,AUTORIZADO,Autorizado
92823720350505,7943638,1147967475,1,AUTORIZADO,Autorizado
13901632350505,7702785,1147576729,1,AUTORIZADO,Autorizado
13901632350505,6469467,1147576729,1,AUTORIZADO,Autorizado
13901632350505,7835186,1147576729,1,AUTORIZADO,Autorizado
13901632350505,7813146,1147576729,1,AUTORIZADO,Autorizado
13901632350505,3590195,1147576729,1,AUTORIZADO,Autorizado
13901632350505,6494353,1147576729,1,AUTORIZADO,Autorizado
13901632350505,7912085,1147576729,1,AUTORIZADO,Autorizado
13902032350505,7922541,1147794620,12,AUTORIZADO,Autorizado
975049750620,7796135,1147933851,1,AUTORIZADO,Autorizado
975048750620,5514618,1147945832,1,AUTORIZADO,Autorizado
92824820350505,7967597,1147867992,2,AUTORIZADO,Autorizado
22873460300630,6567842,1147902833,1,AUTORIZADO,Autorizado
22873560300630,7768378,1147845655,1,AUTORIZADO,Autorizado
22873560300630,5601004,1147845655,2,AUTORIZADO,Autorizado
975062750620,7943485,1147933107,1,AUTORIZADO,Autorizado
975063750620,6434816,1147939897,3,AUTORIZADO,Autorizado
22873660300630,5863310,1147847562,3,AUTORIZADO,Autorizado
22873760300630,7886058,1147882680,2,AUTORIZADO,Autorizado
975064750620,7669453,1147929596,1,AUTORIZADO,Autorizado
975064750620,5922666,1147929596,1,AUTORIZADO,Autorizado
22873860300630,5505135,1147887030,2,AUTORIZADO,Autorizado
22874060300630,5505142,1147903478,1,AUTORIZADO,Autorizado
22873960300630,5505142,1147930709,1,AUTORIZADO,Autorizado
22874260300630,5505142,1147942226,1,AUTORIZADO,Autorizado
22874160300630,5505142,1147918534,1,AUTORIZADO,Autorizado
22874460300630,5505142,1147939083,1,AUTORIZADO,Autorizado
22874360300630,7903120,1147917390,1,AUTORIZADO,Autorizado
22874560300630,6899103,1147915602,1,AUTORIZADO,Autorizado
22874660300630,7768378,1147898737,1,AUTORIZADO,Autorizado
22874660300630,7955440,1147898737,1,AUTORIZADO,Autorizado
22874660300630,6902094,1147898737,1,AUTORIZADO,Autorizado
975068750620,5863327,1147858220,1,AUTORIZADO,Autorizado
975069750620,5863327,1147858222,1,AUTORIZADO,Autorizado
975070750620,6546335,1147903539,1,AUTORIZADO,Autorizado
975070750620,6546335,1147903539,1,AUTORIZADO,Autorizado
92826420350505,7922923,1147958234,1,AUTORIZADO,Autorizado
22874760300630,4014423,1147936451,1,AUTORIZADO,Autorizado
22874860300630,7886058,1147836078,1,AUTORIZADO,Autorizado
22874860300630,7871122,1147836078,1,AUTORIZADO,Autorizado
92826820350505,7890369,1147957473,1,AUTORIZADO,Autorizado
92826920350505,7049941,1147961783,1,AUTORIZADO,Autorizado
92827120350505,7462993,1147969496,1,AUTORIZADO,Autorizado
92827420350505,7936722,1147958801,1,AUTORIZADO,Autorizado
92827320350505,6587611,1147964476,1,AUTORIZADO,Autorizado
92827520350505,7853784,1147963773,1,AUTORIZADO,Autorizado
92827720350505,7936722,1147960782,1,AUTORIZADO,Autorizado
92827820350505,7419621,1147947174,1,AUTORIZADO,Autorizado
92828020350505,7049941,1147946669,1,AUTORIZADO,Autorizado
92828120350505,7936722,1147947621,1,AUTORIZADO,Autorizado
92827920350505,7940187,1147963785,1,AUTORIZADO,Autorizado
92828420350505,7388699,1147965545,1,AUTORIZADO,Autorizado
92828320350505,7919800,1147960118,1,AUTORIZADO,Autorizado
1702501350505,7601156,1147963168,1,AUTORIZADO,Autorizado
92828520350505,7835957,1147954133,1,AUTORIZADO,Autorizado
92828620350505,7936722,1147952817,1,AUTORIZADO,Autorizado
92828720350505,7835186,1147949447,1,AUTORIZADO,Autorizado
92828920350505,7955808,1147964438,1,AUTORIZADO,Autorizado
92828820350505,6437053,1147960813,1,AUTORIZADO,Autorizado
92829220350505,6975425,1147965158,1,AUTORIZADO,Autorizado
92829120350505,7985461,1147963816,1,AUTORIZADO,Autorizado
22875360300630,4780946,1147934991,2,AUTORIZADO,Autorizado
22875460300630,5601042,1147866621,2,AUTORIZADO,Autorizado
22875560300630,6470500,1147863545,2,AUTORIZADO,Autorizado
975075750620,7548895,1147762426,22,AUTORIZADO,Autorizado
975076750620,7548895,1147764175,13,AUTORIZADO,Autorizado
975076750620,7548895,1147764175,13,AUTORIZADO,Autorizado
975077750620,6919047,1147768883,4,AUTORIZADO,Autorizado
22875760300630,7614811,1147892776,1,AUTORIZADO,Autorizado
22875660300630,7897641,1147893915,1,AUTORIZADO,Autorizado
22875860300630,6969752,1147864303,1,AUTORIZADO,Autorizado
92830220350505,7900211,1147969422,1,AUTORIZADO,Autorizado
39522141500748,7967672,1147838691,1,AUTORIZADO,Autorizado
39522241500748,7868962,1147813988,1,AUTORIZADO,Autorizado
22876060300630,5600779,1147926886,2,AUTORIZADO,Autorizado
22876060300630,7671821,1147926886,2,AUTORIZADO,Autorizado
22876060300630,7680861,1147926886,2,AUTORIZADO,Autorizado
22876060300630,7741364,1147926886,2,AUTORIZADO,Autorizado
39522441500748,7882173,1147809948,1,AUTORIZADO,Autorizado
39522541500748,7882173,1147843468,1,AUTORIZADO,Autorizado
975083750620,7600005,1147928121,1,AUTORIZADO,Autorizado
975084750620,7953118,1147928783,1,AUTORIZADO,Autorizado
39522641500748,6603342,1147842565,1,AUTORIZADO,Autorizado
975085750620,7938429,1147946754,1,AUTORIZADO,Autorizado
975086750620,7953118,1147932472,1,AUTORIZADO,Autorizado
975087750620,7600005,1147969463,1,AUTORIZADO,Autorizado
975088750620,7566837,1147945877,1,AUTORIZADO,Autorizado
975089750620,8030801,1147947273,1,AUTORIZADO,Autorizado
975090750620,7968921,1147894385,1,AUTORIZADO,Autorizado
662181694950,7600548,1147487114,3,AUTORIZADO,Autorizado
662182694950,7600548,1147488823,1,AUTORIZADO,Autorizado
22876160300630,7585548,1147907933,2,AUTORIZADO,Autorizado
22876160300630,6137915,1147907933,1,AUTORIZADO,Autorizado
22876160300630,7585371,1147907933,2,AUTORIZADO,Autorizado
22876160300630,7871078,1147907933,1,AUTORIZADO,Autorizado
22876260300630,7836053,1147969563,1,AUTORIZADO,Autorizado
22876360300630,7948664,1147948824,1,AUTORIZADO,Autorizado
975092750620,6640484,1147960789,1,AUTORIZADO,Autorizado
975093750620,7967597,1147926538,1,AUTORIZADO,Autorizado
975095750620,7968921,1147958790,1,AUTORIZADO,Autorizado
39522841500748,7956621,1147840150,1,AUTORIZADO,Autorizado
39522941500748,7882173,1147906644,1,AUTORIZADO,Autorizado
22876460300630,7743726,1147940411,2,AUTORIZADO,Autorizado
22876560300630,3412558,1147907326,1,AUTORIZADO,Autorizado
22876760300630,7418709,1147879598,1,AUTORIZADO,Autorizado
22876860300630,6930875,1147836758,1,AUTORIZADO,Autorizado
22876960300630,7826917,1147883762,2,AUTORIZADO,Autorizado
22876960300630,7636264,1147883762,2,AUTORIZADO,Autorizado
22876960300630,6597566,1147883762,1,AUTORIZADO,Autorizado
39523041500748,7882173,1147888571,1,AUTORIZADO,Autorizado
975107750620,7456909,1146812520,1,AUTORIZADO,Autorizado
39523141500748,8029843,1147823707,1,AUTORIZADO,Autorizado
816469526502650,7784576,1145374542,1,AUTORIZADO,Autorizado
975110750620,7968921,1147965466,2,AUTORIZADO,Autorizado
814519526502650,7456909,1147602923,1,AUTORIZADO,Autorizado
814519526502650,7456909,1147602923,1,AUTORIZADO,Autorizado
22877060300630,2148038,1147912563,1,AUTORIZADO,Autorizado
39523341500748,7967580,1147838751,1,AUTORIZADO,Autorizado
8766592850620,8025173,1147077059,1,AUTORIZADO,Autorizado
22877160300630,7836077,1147935008,1,AUTORIZADO,Autorizado
22877160300630,7907432,1147935008,2,AUTORIZADO,Autorizado
22877160300630,6658205,1147935008,2,AUTORIZADO,Autorizado
22877160300630,6659837,1147935008,2,AUTORIZADO,Autorizado
39523441500748,7967580,1147836170,1,AUTORIZADO,Autorizado
814552526502650,7917431,1147346514,1,AUTORIZADO,Autorizado
39523541500748,6546267,1147809702,1,AUTORIZADO,Autorizado
13101687300630,7952715,1147790307,1,AUTORIZADO,Autorizado
13101787300630,7198892,1147797275,1,AUTORIZADO,Autorizado
13101787300630,6862084,1147797275,1,AUTORIZADO,Autorizado
39523641500748,6546267,1147892885,1,AUTORIZADO,Autorizado
13102087300630,7473227,1136471870,1,AUTORIZADO,Autorizado
13102087300630,6393113,1136471870,1,AUTORIZADO,Autorizado
13102087300630,7473227,1136471870,1,AUTORIZADO,Autorizado
13102087300630,6393113,1136471870,1,AUTORIZADO,Autorizado
22877260300630,7606151,1147898654,2,AUTORIZADO,Autorizado
66111919991720,6689605,1147849290,1,AUTORIZADO,Autorizado
39523741500748,7967672,1147901156,1,AUTORIZADO,Autorizado
22877360300630,5863532,1147858948,2,AUTORIZADO,Autorizado
814582526502650,7924231,1147230215,1,AUTORIZADO,Autorizado
814583526502650,7914331,1147237545,1,AUTORIZADO,Autorizado
814584526502650,8022707,1147244664,1,AUTORIZADO,Autorizado
814585526502650,6627362,1147396232,1,AUTORIZADO,Autorizado
814586526502650,7956713,1147397360,1,AUTORIZADO,Autorizado
13102687300630,7855641,1147787894,1,AUTORIZADO,Autorizado
814587526502650,7913976,1147485210,1,AUTORIZADO,Autorizado
814588526502650,7289835,1147500756,1,AUTORIZADO,Autorizado
39523841500748,7868962,1147841359,1,AUTORIZADO,Autorizado
22877560300630,7709517,1147947311,1,AUTORIZADO,Autorizado
814593526502650,7443602,1147668735,1,AUTORIZADO,Autorizado
22877660300630,7826528,1147834784,1,AUTORIZADO,Autorizado
22877660300630,7671579,1147834784,1,AUTORIZADO,Autorizado
22877660300630,7953385,1147834784,3,AUTORIZADO,Autorizado
22877660300630,7814396,1147834784,1,AUTORIZADO,Autorizado
22877660300630,7871078,1147834784,1,AUTORIZADO,Autorizado
22877660300630,7953378,1147834784,3,AUTORIZADO,Autorizado
39524041500748,7882173,1147856444,1,AUTORIZADO,Autorizado
22878060300630,7940552,1147971060,1,AUTORIZADO,Autorizado
22878160300630,7599934,1147971436,1,AUTORIZADO,Autorizado
39524341500748,7830006,1147811661,1,AUTORIZADO,Autorizado
39524441500748,7881954,1147851439,1,AUTORIZADO,Autorizado
22878560300630,5863082,1147932560,2,AUTORIZADO,Autorizado
22878660300630,7475375,1147963075,1,AUTORIZADO,Autorizado
22878760300630,4210542,1147931326,1,AUTORIZADO,Autorizado
22878860300630,7620324,1147917465,2,AUTORIZADO,Autorizado
39524541500748,7918124,1147820120,1,AUTORIZADO,Autorizado
22879160300630,8007360,1147933034,1,AUTORIZADO,Autorizado
22879260300630,7720062,1147875232,1,AUTORIZADO,Autorizado
22879360300630,6978761,1147857454,1,AUTORIZADO,Autorizado
22879660300630,6899233,1147880503,1,AUTORIZADO,Autorizado
22879760300630,7942532,1147886350,1,AUTORIZADO,Autorizado
22879460300630,6899233,1147875857,1,AUTORIZADO,Autorizado
22879860300630,7940354,1147912388,1,AUTORIZADO,Autorizado
22879960300630,6899233,1147861642,1,AUTORIZADO,Autorizado
22880160300630,7585395,1147924927,1,AUTORIZADO,Autorizado
22880160300630,7585548,1147924927,1,AUTORIZADO,Autorizado
22880160300630,7734359,1147924927,1,AUTORIZADO,Autorizado
22880360300630,7826528,1147867486,4,AUTORIZADO,Autorizado
22880460300630,6969752,1147882625,4,AUTORIZADO,Autorizado
22880560300630,7802539,1147864298,2,AUTORIZADO,Autorizado
22880560300630,7734359,1147864298,2,AUTORIZADO,Autorizado
22880560300630,7585395,1147864298,1,AUTORIZADO,Autorizado
22880560300630,7791826,1147864298,1,AUTORIZADO,Autorizado
6785199550550,4053606,1147787664,1,AUTORIZADO,Autorizado
6785209550550,5497652,1147874707,1,AUTORIZADO,Autorizado
6785219550550,7565649,1147914133,1,AUTORIZADO,Autorizado
6785219550550,7677311,1147914133,1,AUTORIZADO,Autorizado
39525041500748,5601004,1147888697,4,AUTORIZADO,Autorizado
22880760300630,7944895,1147970552,1,AUTORIZADO,Autorizado
22880860300630,7852862,1147955783,1,AUTORIZADO,Autorizado
22880960300630,7419935,1147957504,1,AUTORIZADO,Autorizado
22881060300630,7600586,1147959237,1,AUTORIZADO,Autorizado
22881360300630,7419935,1147954820,1,AUTORIZADO,Autorizado
22881260300630,7105234,1147969454,1,AUTORIZADO,Autorizado
22881460300630,7600586,1147946734,1,AUTORIZADO,Autorizado
22881660300630,7642197,1147954956,1,AUTORIZADO,Autorizado
22881560300630,6825201,1147948265,1,AUTORIZADO,Autorizado
66112119991720,7914300,1147916360,1,AUTORIZADO,Autorizado
66112119991720,7914300,1147916360,1,AUTORIZADO,Autorizado
22881760300630,6969752,1147854699,2,AUTORIZADO,Autorizado
39525141500748,5601004,1147881275,2,AUTORIZADO,Autorizado
66112219991720,5979875,1147891407,1,AUTORIZADO,Autorizado
66112319991720,7783371,1147833863,1,AUTORIZADO,Autorizado
66112719991720,7709616,1147900385,1,AUTORIZADO,Autorizado
66112519991720,2172026,1147872749,1,AUTORIZADO,Autorizado
66112419991720,7835957,1147889360,1,AUTORIZADO,Autorizado
66112619991720,7906961,1147838042,1,AUTORIZADO,Autorizado
66112919991720,6480813,1147931344,1,AUTORIZADO,Autorizado
66112819991720,7899140,1147874549,1,AUTORIZADO,Autorizado
66113019991720,7105241,1147833846,1,AUTORIZADO,Autorizado
66113119991720,7890369,1147875886,1,AUTORIZADO,Autorizado
66113219991720,7019890,1147944013,1,AUTORIZADO,Autorizado
66113319991720,2172026,1147852900,1,AUTORIZADO,Autorizado
66113519991720,7561740,1147953715,1,AUTORIZADO,Autorizado
66113619991720,7650314,1147890613,1,AUTORIZADO,Autorizado
66113719991720,7279652,1147846318,1,AUTORIZADO,Autorizado
66113419991720,5922185,1147871526,1,AUTORIZADO,Autorizado
66113819991720,7318177,1147947655,1,AUTORIZADO,Autorizado
